nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0004|CHEQUES|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0005|AIDE|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0006|TAX PGM|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0007|SORTIECAISSE|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0008|REC&ACCOMPTE|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0009|SIGN-OFF|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0010|NUM CAISSIER|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0011|SHIFT/No|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0012|DWN|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0013|REMISE %-|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0014|REMISE -|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0015|PLU|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0016|PRIX|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0017|TICKETON/OFF|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0018|CORRECTION|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0019|RETOUR|0|0.00
Z002_01_052023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0023|2023-06-01|08:54|0020|OUVERTURE|0|0.00
