nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0043;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0044;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0045;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0046;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0047;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0048;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0049;;0.00;0.00
Z102_01_032023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0063;2023-04-01;10:35;0050;;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0001;ESPECES;28.00;16910.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0002;SOUS-TOTAL;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0003;CARTES;19.00;23452.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0004;CHEQUES;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0005;AIDE;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0006;TAX PGM;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0007;SORTIECAISSE;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0008;REC&ACCOMPTE;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0009;SIGN-OFF;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0010;NUM CAISSIER;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0011;SHIFT/No;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0012;DWN;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0013;REMISE %-;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0014;REMISE -;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0015;PLU;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0016;PRIX;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0017;TICKETON/OFF;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0018;CORRECTION;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0019;RETOUR;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0020;OUVERTURE;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0021;RAPPELTICKET;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0022;00;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0023;.;0.00;0.00
Z102_01_052023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0065;2023-06-01;10:11;0024;IMPRIME TVA;0.00;0.00
